Atlas	Direct	PKN_filtering	Connect_all	Layer_types	Carnival_types	Steps_numbers	TopDown	Max_length1	Max_length1-2	Max_length1-3	Keep_only_connected	network_id	PKN_time	CARNIVAL_time	nodes	edges	n_components	clust_coeff	diameter	power_law_fit	longest_path_AMPK	longest_path_MTOR	longest_path_Perturbation	quantified_edges	significant_edges	carnival	computation_time	Precision	Recall	TP	FP	TN	RMSE
FALSE	FALSE	FALSE	FALSE	two	inverse	NA	NA	NA	1;1	NA	NA	Network80	12.49	0.78	37	65	1	0	3	0.108	2	2	3	9	8	inverse	13.27	0.88	0.41	14	2	20	70.71067811865476
TRUE	TRUE	TRUE	FALSE	three	inverse	NA	NA	NA	NA	1;1;TRUE	NA	Network89	13.3	0.86	30	57	1	0.133	4	0.059	2	3	4	7	5	inverse	14.16	0.82	0.26	9	2	25	85.28028654224417
FALSE	TRUE	TRUE	FALSE	three	inverse	NA	NA	NA	NA	1;1;TRUE	NA	Network90	6.62	0.8	23	29	1	0.109	4	0.126	2	3	4	6	4	inverse	7.42	0.9	0.26	9	1	25	63.245553203367585
TRUE	FALSE	TRUE	FALSE	three	inverse	NA	NA	NA	NA	1;1;TRUE	NA	Network91	12.6	0.9	30	57	1	0.133	4	0.059	2	3	4	7	5	inverse	13.5	0.82	0.26	9	2	25	85.28028654224417
FALSE	FALSE	TRUE	FALSE	three	inverse	NA	NA	NA	NA	1;1;TRUE	NA	Network92	6.77	0.68	23	29	1	0.109	4	0.126	2	3	4	6	4	inverse	7.449999999999999	0.9	0.26	9	1	25	63.245553203367585
TRUE	TRUE	FALSE	FALSE	three	inverse	NA	NA	NA	NA	1;1;TRUE	NA	Network93	13.35	0.87	30	57	1	0.133	4	0.059	2	3	4	7	5	inverse	14.22	0.82	0.26	9	2	25	85.28028654224417
FALSE	TRUE	FALSE	FALSE	three	inverse	NA	NA	NA	NA	1;1;TRUE	NA	Network94	7.25	0.85	24	30	1	0.109	4	0.133	2	3	4	5	4	inverse	8.1	0.6	0.18	6	4	28	126.49110640673517
TRUE	FALSE	FALSE	FALSE	three	inverse	NA	NA	NA	NA	1;1;TRUE	NA	Network95	13.71	0.84	30	57	1	0.133	4	0.059	2	3	4	7	5	inverse	14.55	0.82	0.26	9	2	25	85.28028654224417
FALSE	FALSE	FALSE	FALSE	three	inverse	NA	NA	NA	NA	1;1;TRUE	NA	Network96	7.54	0.89	24	30	1	0.109	4	0.133	2	3	4	5	4	inverse	8.43	0.6	0.18	6	4	28	126.49110640673517
TRUE	TRUE	TRUE	TRUE	one	vanilla	two_step	NA	1	NA	NA	NA	Network97	2.53	2.35	24	80	1	0.212	4	0.09	3	3	NA	20	18	vanilla_two_step	4.88	0.93	0.38	13	1	21	57.573710518405385
FALSE	TRUE	TRUE	TRUE	one	vanilla	two_step	NA	1	NA	NA	NA	Network98	1.79	1.51	21	53	1	0.212	4	0.071	3	3	NA	14	14	vanilla_two_step	3.3	0.93	0.38	13	1	21	55.097316501933975
TRUE	FALSE	TRUE	TRUE	one	vanilla	two_step	NA	1	NA	NA	NA	Network99	2.47	1.66	24	80	1	0.212	4	0.09	3	3	NA	20	18	vanilla_two_step	4.13	0.93	0.38	13	1	21	57.573710518405385
FALSE	FALSE	TRUE	TRUE	one	vanilla	two_step	NA	1	NA	NA	NA	Network100	1.76	1.54	21	53	1	0.212	4	0.071	3	3	NA	14	14	vanilla_two_step	3.3	0.93	0.38	13	1	21	55.097316501933975
TRUE	TRUE	FALSE	TRUE	one	vanilla	two_step	NA	1	NA	NA	NA	Network101	2.71	1.56	24	80	1	0.212	4	0.09	3	3	NA	20	18	vanilla_two_step	4.27	0.93	0.38	13	1	21	57.573710518405385
FALSE	TRUE	FALSE	TRUE	one	vanilla	two_step	NA	1	NA	NA	NA	Network102	1.84	1.55	21	53	1	0.212	4	0.071	3	3	NA	14	14	vanilla_two_step	3.39	0.93	0.38	13	1	21	55.097316501933975
TRUE	FALSE	FALSE	TRUE	one	vanilla	two_step	NA	1	NA	NA	NA	Network103	2.65	1.69	24	80	1	0.212	4	0.09	3	3	NA	20	18	vanilla_two_step	4.34	0.93	0.38	13	1	21	57.573710518405385
FALSE	FALSE	FALSE	TRUE	one	vanilla	two_step	NA	1	NA	NA	NA	Network104	1.94	1.49	21	53	1	0.212	4	0.071	3	3	NA	14	14	vanilla_two_step	3.4299999999999997	0.93	0.38	13	1	21	55.097316501933975
TRUE	TRUE	TRUE	TRUE	two	vanilla	two_step	NA	NA	1;1	NA	NA	Network113	17.02	1.9	35	67	1	0.099	5	0.074	3	4	NA	17	13	vanilla_two_step	18.92	0.93	0.38	13	1	21	53.45224838248488
FALSE	TRUE	TRUE	TRUE	two	vanilla	two_step	NA	NA	1;1	NA	NA	Network114	12.5	1.61	23	46	1	0.161	4	0.052	3	3	NA	12	12	vanilla_two_step	14.11	0.93	0.38	13	1	21	55.097316501933975
TRUE	FALSE	TRUE	TRUE	two	vanilla	two_step	NA	NA	1;1	NA	NA	Network115	17.52	2.15	35	67	1	0.099	5	0.074	3	4	NA	17	13	vanilla_two_step	19.67	0.93	0.38	13	1	21	53.45224838248488
FALSE	FALSE	TRUE	TRUE	two	vanilla	two_step	NA	NA	1;1	NA	NA	Network116	12.98	1.52	23	46	1	0.161	4	0.052	3	3	NA	12	12	vanilla_two_step	14.5	0.93	0.38	13	1	21	55.097316501933975
TRUE	TRUE	FALSE	TRUE	two	vanilla	two_step	NA	NA	1;1	NA	NA	Network117	18.74	2.03	35	67	1	0.099	5	0.074	3	4	NA	17	13	vanilla_two_step	20.77	0.93	0.38	13	1	21	53.45224838248488
FALSE	TRUE	FALSE	TRUE	two	vanilla	two_step	NA	NA	1;1	NA	NA	Network118	13.55	1.74	23	46	1	0.161	4	0.052	3	3	NA	12	12	vanilla_two_step	15.29	0.93	0.38	13	1	21	55.097316501933975
TRUE	FALSE	FALSE	TRUE	two	vanilla	two_step	NA	NA	1;1	NA	NA	Network119	18.98	1.88	35	67	1	0.099	5	0.074	3	4	NA	17	13	vanilla_two_step	20.86	0.93	0.38	13	1	21	53.45224838248488
FALSE	FALSE	FALSE	TRUE	two	vanilla	two_step	NA	NA	1;1	NA	NA	Network120	13.42	1.57	23	46	1	0.161	4	0.052	3	3	NA	12	12	vanilla_two_step	14.99	0.93	0.38	13	1	21	55.097316501933975
TRUE	TRUE	TRUE	FALSE	two	vanilla	two_step	NA	NA	1;1	NA	NA	Network121	16.59	1.53	23	30	1	0	2	0.134	2	2	NA	8	7	vanilla_two_step	18.12	0.93	0.38	13	1	21	53.45224838248488
FALSE	TRUE	TRUE	FALSE	two	vanilla	two_step	NA	NA	1;1	NA	NA	Network122	12.11	1.36	21	21	1	0	2	0.061	2	2	NA	6	6	vanilla_two_step	13.47	0.93	0.38	13	1	21	53.45224838248488
TRUE	FALSE	TRUE	FALSE	two	vanilla	two_step	NA	NA	1;1	NA	NA	Network123	16.74	1.88	23	30	1	0	2	0.134	2	2	NA	8	7	vanilla_two_step	18.619999999999997	0.93	0.38	13	1	21	53.45224838248488
FALSE	FALSE	TRUE	FALSE	two	vanilla	two_step	NA	NA	1;1	NA	NA	Network124	12	1.27	21	21	1	0	2	0.061	2	2	NA	6	6	vanilla_two_step	13.27	0.93	0.38	13	1	21	53.45224838248488
TRUE	TRUE	FALSE	FALSE	two	vanilla	two_step	NA	NA	1;1	NA	NA	Network125	17.22	1.41	23	30	1	0	2	0.134	2	2	NA	8	7	vanilla_two_step	18.63	0.93	0.38	13	1	21	53.45224838248488
FALSE	TRUE	FALSE	FALSE	two	vanilla	two_step	NA	NA	1;1	NA	NA	Network126	12.61	1.28	21	21	1	0	2	0.061	2	2	NA	6	6	vanilla_two_step	13.89	0.93	0.38	13	1	21	53.45224838248488
TRUE	FALSE	FALSE	FALSE	two	vanilla	two_step	NA	NA	1;1	NA	NA	Network127	17.65	1.94	23	30	1	0	2	0.134	2	2	NA	8	7	vanilla_two_step	19.59	0.93	0.38	13	1	21	53.45224838248488
FALSE	FALSE	FALSE	FALSE	two	vanilla	two_step	NA	NA	1;1	NA	NA	Network128	12.72	1.4	21	21	1	0	2	0.061	2	2	NA	6	6	vanilla_two_step	14.12	0.93	0.38	13	1	21	53.45224838248488
TRUE	TRUE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	1;1;TRUE	NA	Network129	12.72	1.55	30	77	1	0.159	5	0.064	3	3	NA	14	12	vanilla_two_step	14.27	0.92	0.35	12	1	22	58.47053462046861
FALSE	TRUE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	1;1;TRUE	NA	Network130	6.77	1.44	24	36	1	0.147	5	0.105	1	4	NA	9	7	vanilla_two_step	8.209999999999999	0.92	0.32	11	1	23	57.735026918962575
TRUE	FALSE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	1;1;TRUE	NA	Network131	13.01	1.73	30	77	1	0.159	5	0.064	3	3	NA	14	12	vanilla_two_step	14.74	0.92	0.35	12	1	22	58.47053462046861
FALSE	FALSE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	1;1;TRUE	NA	Network132	7.8	1.31	24	36	1	0.147	5	0.105	1	4	NA	9	7	vanilla_two_step	9.11	0.92	0.32	11	1	23	57.735026918962575
TRUE	TRUE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	1;1;TRUE	NA	Network133	13.95	1.61	30	77	1	0.159	5	0.064	3	3	NA	14	12	vanilla_two_step	15.56	0.92	0.35	12	1	22	58.47053462046861
FALSE	TRUE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	1;1;TRUE	NA	Network134	7.46	1.34	24	36	1	0.147	5	0.105	1	4	NA	9	7	vanilla_two_step	8.8	0.92	0.32	11	1	23	57.735026918962575
TRUE	FALSE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	1;1;TRUE	NA	Network135	14.25	1.76	30	77	1	0.159	5	0.064	3	3	NA	14	12	vanilla_two_step	16.01	0.92	0.35	12	1	22	58.47053462046861
FALSE	FALSE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	1;1;TRUE	NA	Network136	7.83	1.23	24	36	1	0.147	5	0.105	1	4	NA	9	7	vanilla_two_step	9.06	0.92	0.32	11	1	23	57.735026918962575
TRUE	TRUE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	1;1;TRUE	NA	Network137	12.52	1.49	30	67	1	0.133	3	0.066	3	3	NA	12	10	vanilla_two_step	14.01	0.92	0.32	11	1	23	57.735026918962575
FALSE	TRUE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	1;1;TRUE	NA	Network138	6.63	1.41	22	27	1	0.112	3	0.119	2	3	NA	6	4	vanilla_two_step	8.04	0.9	0.26	9	1	25	63.245553203367585
TRUE	FALSE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	1;1;TRUE	NA	Network139	12.53	1.64	30	67	1	0.133	3	0.066	3	3	NA	12	10	vanilla_two_step	14.17	0.92	0.32	11	1	23	57.735026918962575
FALSE	FALSE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	1;1;TRUE	NA	Network140	6.79	1.53	22	27	1	0.112	3	0.119	2	3	NA	6	4	vanilla_two_step	8.32	0.9	0.26	9	1	25	63.245553203367585
TRUE	TRUE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	1;1;TRUE	NA	Network141	13.46	1.59	30	67	1	0.133	3	0.066	3	3	NA	12	10	vanilla_two_step	15.05	0.92	0.32	11	1	23	57.735026918962575
FALSE	TRUE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	1;1;TRUE	NA	Network142	7.38	1.39	22	28	1	0.11	3	0.123	2	3	NA	6	4	vanilla_two_step	8.77	0.9	0.26	9	1	25	63.245553203367585
TRUE	FALSE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	1;1;TRUE	NA	Network143	13.75	1.45	30	67	1	0.133	3	0.066	3	3	NA	12	10	vanilla_two_step	15.2	0.92	0.32	11	1	23	57.735026918962575
FALSE	FALSE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	1;1;TRUE	NA	Network144	7.55	1.51	22	28	1	0.11	3	0.123	2	3	NA	6	4	vanilla_two_step	9.06	0.9	0.26	9	1	25	63.245553203367585
TRUE	TRUE	TRUE	TRUE	one	vanilla	three_step	NA	1	NA	NA	NA	Network145	2.1	2.22	23	63	1	0.227	4	0.122	2	3	NA	18	16	vanilla_three_step	4.32	0.93	0.38	13	1	21	55.097316501933975
FALSE	TRUE	TRUE	TRUE	one	vanilla	three_step	NA	1	NA	NA	NA	Network146	1.74	2.1	21	49	1	0.212	4	0.054	1	3	NA	14	14	vanilla_three_step	3.84	0.93	0.38	13	1	21	55.097316501933975
TRUE	FALSE	TRUE	TRUE	one	vanilla	three_step	NA	1	NA	NA	NA	Network147	2.2	2.07	23	63	1	0.227	4	0.122	2	3	NA	18	16	vanilla_three_step	4.27	0.93	0.38	13	1	21	55.097316501933975
FALSE	FALSE	TRUE	TRUE	one	vanilla	three_step	NA	1	NA	NA	NA	Network148	1.77	2.15	21	49	1	0.212	4	0.054	1	3	NA	14	14	vanilla_three_step	3.92	0.93	0.38	13	1	21	55.097316501933975
TRUE	TRUE	FALSE	TRUE	one	vanilla	three_step	NA	1	NA	NA	NA	Network149	2.32	2.12	23	63	1	0.227	4	0.122	2	3	NA	18	16	vanilla_three_step	4.4399999999999995	0.93	0.38	13	1	21	55.097316501933975
FALSE	TRUE	FALSE	TRUE	one	vanilla	three_step	NA	1	NA	NA	NA	Network150	1.77	1.94	21	49	1	0.212	4	0.054	1	3	NA	14	14	vanilla_three_step	3.71	0.93	0.38	13	1	21	55.097316501933975
TRUE	FALSE	FALSE	TRUE	one	vanilla	three_step	NA	1	NA	NA	NA	Network151	2.55	1.96	23	63	1	0.227	4	0.122	2	3	NA	18	16	vanilla_three_step	4.51	0.93	0.38	13	1	21	55.097316501933975
FALSE	FALSE	FALSE	TRUE	one	vanilla	three_step	NA	1	NA	NA	NA	Network152	1.8	2.01	21	49	1	0.212	4	0.054	1	3	NA	14	14	vanilla_three_step	3.81	0.93	0.38	13	1	21	55.097316501933975
TRUE	TRUE	TRUE	TRUE	two	vanilla	three_step	NA	NA	1;1	NA	NA	Network161	16.19	2.53	37	92	1	0.119	6	0.057	3	4	NA	24	17	vanilla_three_step	18.72	0.93	0.38	13	1	21	53.868225460708416
FALSE	TRUE	TRUE	TRUE	two	vanilla	three_step	NA	NA	1;1	NA	NA	Network162	12	2.14	22	51	1	0.196	4	0.043	1	3	NA	14	14	vanilla_three_step	14.14	0.93	0.38	13	1	21	55.097316501933975
TRUE	FALSE	TRUE	TRUE	two	vanilla	three_step	NA	NA	1;1	NA	NA	Network163	16.56	2.6	37	92	1	0.119	6	0.057	3	4	NA	24	17	vanilla_three_step	19.16	0.93	0.38	13	1	21	53.868225460708416
FALSE	FALSE	TRUE	TRUE	two	vanilla	three_step	NA	NA	1;1	NA	NA	Network164	12.3	2.23	22	51	1	0.196	4	0.043	1	3	NA	14	14	vanilla_three_step	14.53	0.93	0.38	13	1	21	55.097316501933975
TRUE	TRUE	FALSE	TRUE	two	vanilla	three_step	NA	NA	1;1	NA	NA	Network165	17.7	2.68	37	92	1	0.119	6	0.057	3	4	NA	24	17	vanilla_three_step	20.38	0.93	0.38	13	1	21	53.868225460708416
FALSE	TRUE	FALSE	TRUE	two	vanilla	three_step	NA	NA	1;1	NA	NA	Network166	12.92	2.05	22	51	1	0.196	4	0.043	1	3	NA	14	14	vanilla_three_step	14.97	0.93	0.38	13	1	21	55.097316501933975
TRUE	FALSE	FALSE	TRUE	two	vanilla	three_step	NA	NA	1;1	NA	NA	Network167	18.18	2.48	37	92	1	0.119	6	0.057	3	4	NA	24	17	vanilla_three_step	20.66	0.93	0.38	13	1	21	53.868225460708416
FALSE	FALSE	FALSE	TRUE	two	vanilla	three_step	NA	NA	1;1	NA	NA	Network168	12.97	2.15	22	51	1	0.196	4	0.043	1	3	NA	14	14	vanilla_three_step	15.12	0.93	0.38	13	1	21	55.097316501933975
TRUE	TRUE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	1;1;TRUE	NA	Network177	12.55	2.25	30	68	1	0.164	5	0.118	3	3	NA	13	12	vanilla_three_step	14.8	0.92	0.35	12	1	22	55.47001962252291
FALSE	TRUE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	1;1;TRUE	NA	Network178	6.69	2.39	25	46	1	0.15	5	0.07	1	4	NA	15	13	vanilla_three_step	9.08	0.92	0.35	12	1	22	56.3300712149108
TRUE	FALSE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	1;1;TRUE	NA	Network179	13.06	2.26	30	68	1	0.164	5	0.118	3	3	NA	13	12	vanilla_three_step	15.32	0.92	0.35	12	1	22	55.47001962252291
FALSE	FALSE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	1;1;TRUE	NA	Network180	6.9	1.94	25	46	1	0.15	5	0.07	1	4	NA	15	13	vanilla_three_step	8.84	0.92	0.35	12	1	22	56.3300712149108
TRUE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	1;1;TRUE	NA	Network181	13.83	2.24	30	68	1	0.164	5	0.118	3	3	NA	13	12	vanilla_three_step	16.07	0.92	0.35	12	1	22	55.47001962252291
FALSE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	1;1;TRUE	NA	Network182	7.58	2.21	26	54	1	0.185	4	0.113	1	3	NA	17	15	vanilla_three_step	9.79	0.91	0.29	10	1	24	68.64064729836441
TRUE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	1;1;TRUE	NA	Network183	14.29	2.09	30	68	1	0.164	5	0.118	3	3	NA	13	12	vanilla_three_step	16.38	0.92	0.35	12	1	22	55.47001962252291
FALSE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	1;1;TRUE	NA	Network184	7.72	2.14	26	54	1	0.185	4	0.113	1	3	NA	17	15	vanilla_three_step	9.86	0.91	0.29	10	1	24	68.64064729836441
TRUE	TRUE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	1;1;TRUE	NA	Network185	12.36	2.18	30	67	1	0.133	3	0.066	3	3	NA	12	10	vanilla_three_step	14.54	0.92	0.32	11	1	23	57.735026918962575
FALSE	TRUE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	1;1;TRUE	NA	Network186	6.53	2.13	22	27	1	0.112	3	0.119	2	3	NA	6	4	vanilla_three_step	8.66	0.9	0.26	9	1	25	63.245553203367585
TRUE	FALSE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	1;1;TRUE	NA	Network187	12.94	2.16	30	67	1	0.133	3	0.066	3	3	NA	12	10	vanilla_three_step	15.1	0.92	0.32	11	1	23	57.735026918962575
FALSE	FALSE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	1;1;TRUE	NA	Network188	6.68	2.02	22	27	1	0.112	3	0.119	2	3	NA	6	4	vanilla_three_step	8.7	0.9	0.26	9	1	25	63.245553203367585
TRUE	TRUE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	1;1;TRUE	NA	Network189	13.21	2.42	30	67	1	0.133	3	0.066	3	3	NA	12	10	vanilla_three_step	15.63	0.92	0.32	11	1	23	57.735026918962575
FALSE	TRUE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	1;1;TRUE	NA	Network190	7.28	2.39	22	27	1	0.112	3	0.119	2	3	NA	6	4	vanilla_three_step	9.67	0.9	0.26	9	1	25	63.245553203367585
TRUE	FALSE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	1;1;TRUE	NA	Network191	13.65	2.32	30	67	1	0.133	3	0.066	3	3	NA	12	10	vanilla_three_step	15.97	0.92	0.32	11	1	23	57.735026918962575
FALSE	FALSE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	1;1;TRUE	NA	Network192	7.45	2.19	22	27	1	0.112	3	0.119	2	3	NA	6	4	vanilla_three_step	9.64	0.9	0.26	9	1	25	63.245553203367585
TRUE	TRUE	TRUE	TRUE	one	vanilla	one_step	FALSE	1	NA	NA	NA	Network193	2.14	0.83	22	38	1	0.191	3	0.094	2	2	NA	8	7	vanilla_one_step	2.97	0.92	0.35	12	1	22	55.47001962252291
FALSE	TRUE	TRUE	TRUE	one	vanilla	one_step	FALSE	1	NA	NA	NA	Network194	1.6	0.74	20	29	1	0.152	3	0.131	2	2	NA	6	6	vanilla_one_step	2.34	0.92	0.35	12	1	22	55.47001962252291
TRUE	FALSE	TRUE	TRUE	one	vanilla	one_step	FALSE	1	NA	NA	NA	Network195	2.27	0.89	22	38	1	0.191	3	0.094	2	2	NA	8	7	vanilla_one_step	3.16	0.92	0.35	12	1	22	55.47001962252291
FALSE	FALSE	TRUE	TRUE	one	vanilla	one_step	FALSE	1	NA	NA	NA	Network196	1.67	0.74	20	29	1	0.152	3	0.131	2	2	NA	6	6	vanilla_one_step	2.41	0.92	0.35	12	1	22	55.47001962252291
TRUE	TRUE	FALSE	TRUE	one	vanilla	one_step	FALSE	1	NA	NA	NA	Network197	2.33	0.8	22	38	1	0.191	3	0.094	2	2	NA	8	7	vanilla_one_step	3.13	0.92	0.35	12	1	22	55.47001962252291
FALSE	TRUE	FALSE	TRUE	one	vanilla	one_step	FALSE	1	NA	NA	NA	Network198	1.76	0.71	20	29	1	0.152	3	0.131	2	2	NA	6	6	vanilla_one_step	2.47	0.92	0.35	12	1	22	55.47001962252291
TRUE	FALSE	FALSE	TRUE	one	vanilla	one_step	FALSE	1	NA	NA	NA	Network199	2.4	0.83	22	38	1	0.191	3	0.094	2	2	NA	8	7	vanilla_one_step	3.23	0.92	0.35	12	1	22	55.47001962252291
FALSE	FALSE	FALSE	TRUE	one	vanilla	one_step	FALSE	1	NA	NA	NA	Network200	1.91	0.72	20	29	1	0.152	3	0.131	2	2	NA	6	6	vanilla_one_step	2.63	0.92	0.35	12	1	22	55.47001962252291
TRUE	TRUE	TRUE	FALSE	one	vanilla	one_step	FALSE	1	NA	NA	NA	Network201	1.9	0.72	21	21	1	0	1	0.075	1	1	NA	7	6	vanilla_one_step	2.62	1	0.38	13	0	21	0
FALSE	TRUE	TRUE	FALSE	one	vanilla	one_step	FALSE	1	NA	NA	NA	Network202	1.4	0.78	19	18	1	0	1	0.088	1	1	NA	6	6	vanilla_one_step	2.1799999999999997	1	0.38	13	0	21	0
TRUE	FALSE	TRUE	FALSE	one	vanilla	one_step	FALSE	1	NA	NA	NA	Network203	1.91	0.77	21	21	1	0	1	0.075	1	1	NA	7	6	vanilla_one_step	2.6799999999999997	1	0.38	13	0	21	0
FALSE	FALSE	TRUE	FALSE	one	vanilla	one_step	FALSE	1	NA	NA	NA	Network204	1.44	0.87	19	18	1	0	1	0.088	1	1	NA	6	6	vanilla_one_step	2.31	1	0.38	13	0	21	0
TRUE	TRUE	FALSE	FALSE	one	vanilla	one_step	FALSE	1	NA	NA	NA	Network205	2.04	0.7	21	21	1	0	1	0.075	1	1	NA	7	6	vanilla_one_step	2.74	1	0.38	13	0	21	0
FALSE	TRUE	FALSE	FALSE	one	vanilla	one_step	FALSE	1	NA	NA	NA	Network206	1.5	0.74	19	18	1	0	1	0.088	1	1	NA	6	6	vanilla_one_step	2.24	1	0.38	13	0	21	0
TRUE	FALSE	FALSE	FALSE	one	vanilla	one_step	FALSE	1	NA	NA	NA	Network207	2.07	0.79	21	21	1	0	1	0.075	1	1	NA	7	6	vanilla_one_step	2.86	1	0.38	13	0	21	0
FALSE	FALSE	FALSE	FALSE	one	vanilla	one_step	FALSE	1	NA	NA	NA	Network208	1.53	0.72	19	18	1	0	1	0.088	1	1	NA	6	6	vanilla_one_step	2.25	1	0.38	13	0	21	0
TRUE	TRUE	TRUE	TRUE	two	vanilla	one_step	FALSE	NA	1;1	NA	NA	Network209	15.89	1	36	79	1	0.17	5	0.151	1	4	NA	18	14	vanilla_one_step	16.89	0.87	0.38	13	2	21	73.02967433402215
FALSE	TRUE	TRUE	TRUE	two	vanilla	one_step	FALSE	NA	1;1	NA	NA	Network210	11.62	0.96	22	32	1	0.134	3	0.113	2	2	NA	6	6	vanilla_one_step	12.579999999999998	0.92	0.35	12	1	22	55.47001962252291
TRUE	FALSE	TRUE	TRUE	two	vanilla	one_step	FALSE	NA	1;1	NA	NA	Network211	16.26	1.11	36	79	1	0.17	5	0.151	1	4	NA	18	14	vanilla_one_step	17.37	0.87	0.38	13	2	21	73.02967433402215
FALSE	FALSE	TRUE	TRUE	two	vanilla	one_step	FALSE	NA	1;1	NA	NA	Network212	11.91	0.8	22	32	1	0.134	3	0.113	2	2	NA	6	6	vanilla_one_step	12.71	0.92	0.35	12	1	22	55.47001962252291
TRUE	TRUE	FALSE	TRUE	two	vanilla	one_step	FALSE	NA	1;1	NA	NA	Network213	17.25	1.01	36	79	1	0.17	5	0.151	1	4	NA	18	14	vanilla_one_step	18.26	0.87	0.38	13	2	21	73.02967433402215
FALSE	TRUE	FALSE	TRUE	two	vanilla	one_step	FALSE	NA	1;1	NA	NA	Network214	12.44	0.77	22	32	1	0.134	3	0.113	2	2	NA	6	6	vanilla_one_step	13.21	0.92	0.35	12	1	22	55.47001962252291
TRUE	FALSE	FALSE	TRUE	two	vanilla	one_step	FALSE	NA	1;1	NA	NA	Network215	17.64	1.15	36	79	1	0.17	5	0.151	1	4	NA	18	14	vanilla_one_step	18.79	0.87	0.38	13	2	21	73.02967433402215
FALSE	FALSE	FALSE	TRUE	two	vanilla	one_step	FALSE	NA	1;1	NA	NA	Network216	12.96	0.83	22	32	1	0.134	3	0.113	2	2	NA	6	6	vanilla_one_step	13.79	0.92	0.35	12	1	22	55.47001962252291
TRUE	TRUE	TRUE	FALSE	two	vanilla	one_step	FALSE	NA	1;1	NA	NA	Network217	15.73	0.84	23	30	1	0	2	0.134	2	2	NA	8	7	vanilla_one_step	16.57	0.93	0.38	13	1	21	53.45224838248488
FALSE	TRUE	TRUE	FALSE	two	vanilla	one_step	FALSE	NA	1;1	NA	NA	Network218	11.41	0.87	21	21	1	0	2	0.061	2	2	NA	6	6	vanilla_one_step	12.28	0.93	0.38	13	1	21	53.45224838248488
TRUE	FALSE	TRUE	FALSE	two	vanilla	one_step	FALSE	NA	1;1	NA	NA	Network219	15.87	0.94	23	30	1	0	2	0.134	2	2	NA	8	7	vanilla_one_step	16.81	0.93	0.38	13	1	21	53.45224838248488
FALSE	FALSE	TRUE	FALSE	two	vanilla	one_step	FALSE	NA	1;1	NA	NA	Network220	11.85	0.9	21	21	1	0	2	0.061	2	2	NA	6	6	vanilla_one_step	12.75	0.93	0.38	13	1	21	53.45224838248488
TRUE	TRUE	FALSE	FALSE	two	vanilla	one_step	FALSE	NA	1;1	NA	NA	Network221	16.94	0.75	23	30	1	0	2	0.134	2	2	NA	8	7	vanilla_one_step	17.69	0.93	0.38	13	1	21	53.45224838248488
FALSE	TRUE	FALSE	FALSE	two	vanilla	one_step	FALSE	NA	1;1	NA	NA	Network222	12.13	0.72	21	21	1	0	2	0.061	2	2	NA	6	6	vanilla_one_step	12.85	0.93	0.38	13	1	21	53.45224838248488
TRUE	FALSE	FALSE	FALSE	two	vanilla	one_step	FALSE	NA	1;1	NA	NA	Network223	17.29	0.88	23	30	1	0	2	0.134	2	2	NA	8	7	vanilla_one_step	18.17	0.93	0.38	13	1	21	53.45224838248488
FALSE	FALSE	FALSE	FALSE	two	vanilla	one_step	FALSE	NA	1;1	NA	NA	Network224	12.42	0.77	21	21	1	0	2	0.061	2	2	NA	6	6	vanilla_one_step	13.19	0.93	0.38	13	1	21	53.45224838248488
